transaction_id,tanggal,kode_barang,nama_produk,kategori,supplier,qty,harga_jual,hpp,total,profit,expense,payment_method,status,tahun,bulan,hari
40028,2026-03-10 00:02:32.215885,B3206,BUAVITA 200ML MANDARIN,MINUMAN,PRINTIS PRIBADI,8,2900,2725.0,23200,1400.0,21800.0,Tunai,Selesai,2026,3,10
40029,2025-11-02 00:02:32.218959,M4306,MAMA KWETIAU 5SX55G TOMYAM,MANISAN,"INDOSINMA JAYA,",4,15000,14250.0,60000,3000.0,57000.0,Tunai,Selesai,2025,11,2
40030,2025-06-02 00:02:32.221777,P1427,PROMINA BBR 120G PISANG,MAKANAN BAYI,INDOMARCO,6,8500,8015.41,51000,2907.540000000001,48092.46,Tunai,Selesai,2025,6,2
40031,2025-11-02 00:02:32.224523,C4075,CB.MILK BATH BLUEBERRY 100ML,TANDAS,MITRA MANDIRI T,8,7900,7205.0,63200,5560.0,57640.0,Tunai,Selesai,2025,11,2
40032,2026-01-20 00:02:32.227318,B1199,BOOM DET 750G BIASA,DETERGEN,CITRA UTAMA DIS,2,4700,4500.0,9400,400.0,9000.0,QRIS,Selesai,2026,1,20
40033,2025-06-09 00:02:32.230196,B4647,BISKUAT ENERGI 73.5GX10S,BISKUIT,PT SELATINDO BA,8,17400,16500.0,139200,7200.0,132000.0,Tunai,Selesai,2025,6,9
40034,2025-11-03 00:02:32.232929,K3207,KOTAK TISU DISPENSER 8498,TANDAS,MULTI GLOBAL TR,7,18500,13703.0,129500,33579.0,95921.0,Transfer,Proses,2025,11,3
40035,2025-06-12 00:02:32.235957,C3488,COUNTRY LIGHT 20,ROKOK,ANGUANG,6,8500,9000.0,51000,-3000.0,54000.0,Tunai,Selesai,2025,6,12
40036,2025-07-15 00:02:32.238791,S2638,SUNQUICK 330ML MIXED FRUITS,MINUMAN,"BINTANG LIMA, P",8,16200,15300.0,129600,7200.0,122400.0,Transfer,Selesai,2025,7,15
40037,2025-10-31 00:02:32.241521,S2064,SOFTEX S&S PL ACTIVE 40S,PEMBALUT WANITA,"HANSEL DNP, PT",2,8900,8459.0,17800,882.0,16918.0,Tunai,Selesai,2025,10,31
40038,2026-05-18 00:02:32.244311,M4099,MYOJO CHICKEN ABALONE,TANDAS,JAYA PUTRA SAWA,5,18900,2.4,94500,94488.0,12.0,Transfer,Selesai,2026,5,18
40039,2026-03-13 00:02:32.247365,D2533,DOUBLE MINT SPER MINT,SABUN & SAMPHOO,PT.YAFINDO  MIT,3,13000,180180.0,39000,-501540.0,540540.0,Transfer,Proses,2026,3,13
40040,2026-04-06 00:02:32.250486,J0251,JB PWD 500G REGULAR,PRODUCT BAYI,MESTIKA BATAM S,7,16300,15510.0,114100,5530.0,108570.0,Tunai,Selesai,2026,4,6
40041,2026-02-21 00:02:32.253399,S0640,SAMPOERNA MTL 16,ROKOK,ANGUANG,3,13500,12177.0,40500,3969.0,36531.0,QRIS,Selesai,2026,2,21
40042,2025-08-07 00:02:32.256232,D2374,DOLPIN NDC 85GX6S MIXED,SNACK,"INDOSINMA JAYA,",5,9600,9025.0,48000,2875.0,45125.0,Tunai,Selesai,2025,8,7
40043,2025-12-10 00:02:32.259034,P4562,PIXY LOOSE PWDER IVORY 12G,KOSMETIK,"TANESIA, PT",5,15200,14400.0,76000,4000.0,72000.0,Transfer,Selesai,2025,12,10
40044,2026-03-04 00:02:32.261741,P4483,PRINGLES SALT&PEPPER 120G,PASTA & S-GIGI,"SUMBER SARI,CV",8,13400,12350.0,107200,8400.0,98800.0,Transfer,Selesai,2026,3,4
40045,2025-06-14 00:02:32.264434,A2657,AGAR2 BOLA DUNIA GREEN 7G,MANISAN,MITRA MANDIRI T,5,2400,2020.0,12000,1900.0,10100.0,Transfer,Selesai,2025,6,14
40046,2025-08-01 00:02:32.267429,D0721,DR.P L-8 BASIC TYPE,PAMPERS,PT KARYA CITRA,5,43400,42120.0,217000,6400.0,210600.0,Tunai,Selesai,2025,8,1
40047,2025-10-11 00:02:32.270717,E1302,EQ DRY DIAPERS L-16,PAMPERS,PT KARYA CITRA,2,22000,21280.0,44000,1440.0,42560.0,Transfer,Selesai,2025,10,11
40048,2026-01-14 00:02:32.273563,Z0155,ZWITSAL 2IN1 600ML HAIR&BODY,SABUN & SAMPHOO,"SUMBER SARI,CV",7,33500,31882.0,234500,11326.0,223174.0,Transfer,Selesai,2026,1,14
40049,2026-02-27 00:02:32.276305,K2655,KIT MOTOR MULTI GUNA SACHET,SABUN & SAMPHOO,SUKSES JAYA IND,9,12300,11650.0,110700,5850.0,104850.0,Tunai,Selesai,2026,2,27
40050,2026-04-13 00:02:32.279086,S6911,SENDOK SOUP MLN 802,MINUMAN,MULTI GLOBAL TR,7,5500,4350.0,38500,8050.0,30450.0,Tunai,Selesai,2026,4,13
40051,2025-09-06 00:02:32.281799,L2180,LIPSTIK LOUVRE 06,KOSMETIK,VS PERSADA,5,7500,5416.67,37500,10416.65,27083.35,Tunai,Proses,2025,9,6
40052,2026-05-19 00:02:32.284784,P4055,POPICE VANILLA BLUE 10S,MINUMAN,WELLYSON ARTA,2,3800,3650.0,7600,300.0,7300.0,Tunai,Selesai,2026,5,19
40053,2025-08-01 00:02:32.287568,C1276,COCOALAND KOKO JELLY 380G RAISIN,COKELAT,SRIJAYA RAYA PE,10,31600,30000.0,316000,16000.0,300000.0,Tunai,Selesai,2025,8,1
40054,2025-07-06 00:02:32.290312,L2349,LACTAMIL IM CKLT 400G,BISKUIT,PT SELATINDO BA,6,46900,46474.0,281400,2556.0,278844.0,Tunai,Selesai,2025,7,6
40055,2025-09-12 00:02:32.293040,P0499,PONDAN ICE CREAM 75G VANILA,BUMBU,STARTMARA PRATA,8,6600,6250.0,52800,2800.0,50000.0,Transfer,Selesai,2025,9,12
40056,2025-08-18 00:02:32.296089,M2369,MIE KARE 5S KARI AYAM PDS,MIE,PT ANUGRAH PERK,2,6400,6131.63,12800,536.7399999999998,12263.26,Tunai,Selesai,2025,8,18
40057,2026-02-17 00:02:32.299033,D0096,DANCOW 1+ 400G MADU,SUSU,PD BINTANG BARU,4,35600,35163.0,142400,1748.0,140652.0,Tunai,Selesai,2026,2,17
40058,2025-07-10 00:02:32.302011,G2501,"GOODMILK BB 120G PPY,JRK",MAKANAN BAYI,"BINTANG LIMA, P",9,16400,15960.0,147600,3960.0,143640.0,Tunai,Selesai,2025,7,10
40059,2025-09-23 00:02:32.304715,W0846,WILSON H.SOAP 300ML LEMON,SABUN & SAMPHOO,SERAYA MAKMUR P,1,4000,3552.0,4000,448.0,3552.0,Transfer,Selesai,2025,9,23
40060,2026-02-08 00:02:32.308053,N1710,NARAYA JELLY 500G MINI SANDWCH,BISKUIT,"INDOSINMA JAYA,",1,19800,18050.0,19800,1750.0,18050.0,Tunai,Selesai,2026,2,8
40061,2026-04-03 00:02:32.310822,A2506,ANMUM LACTA TM 200G CKLT,MINUMAN,STARTMARA PRATA,4,35000,34500.0,140000,2000.0,138000.0,Tunai,Selesai,2026,4,3
40062,2025-11-12 00:02:32.313544,E0392,ESKULIN C.GEL 50ML FRIDAY,PARFUM,PT ANUGRAH PERK,6,5800,5250.0,34800,3300.0,31500.0,Transfer,Selesai,2025,11,12
40063,2025-09-27 00:02:32.316304,K3154,KENKO KK3171A,MINUMAN,a,7,29000,25000.0,203000,28000.0,175000.0,Tunai,Selesai,2025,9,27
40064,2025-12-09 00:02:32.319294,M4628,MD CHOCOLATE CHIP 110G,PERMEN,PT.MEKAR MITRA,1,5900,5400.0,5900,500.0,5400.0,Tunai,Selesai,2025,12,9
40065,2026-01-25 00:02:32.322035,A2649,ANMUM ESSENTIAL 3 340G MADU,SUSU,STAR MARA,4,79800,79000.0,319200,3200.0,316000.0,Tunai,Selesai,2026,1,25
40066,2025-09-02 00:02:32.324735,R1617,RINSO 65G6BKS,SABUN & SAMPHOO,PRINTIS PRIBADI,1,5200,4860.0,5200,340.0,4860.0,Tunai,Selesai,2025,9,2
40067,2026-04-18 00:02:32.327797,K2914,KIT MOTOR SHAMPOO SACHET 15,DETERGEN,SUKSES JAYA IND,6,1000,780.91,6000,1314.5400000000002,4685.46,Tunai,Selesai,2026,4,18
40068,2025-08-31 00:02:32.330572,D0202,DARLING JELLY 18S24 LYCHEE,MANISAN,JAYA PUTRA SAWA,10,3900,0.5,39000,38995.0,5.0,Tunai,Selesai,2025,8,31
40069,2025-08-27 00:02:32.333409,A2667,ABC MACKEREL 155G EXTRA PDS,MAKANAN KALENG,SERAYA MAKMUR P,4,6600,5973.0,26400,2508.0,23892.0,Tunai,Proses,2025,8,27
40070,2026-05-03 00:02:32.336396,D2301,DAHLIA 4S WARNA K314,TANDAS,"BINTANG LIMA, P",7,8900,8058.0,62300,5894.0,56406.0,Tunai,Selesai,2026,5,3
40071,2025-08-14 00:02:32.339192,N1689,NESCAFE 200ML CARAMELICIOUS,PERMEN,PD BINTANG BARU,7,2700,2437.87,18900,1834.9100000000008,17065.09,Tunai,Selesai,2025,8,14
40072,2025-06-13 00:02:32.341902,T2625,TELEPON SBN BTG MRH,BISKUIT,SRIJAYA RAYA PE,7,1600,1391.66,11200,1458.3799999999994,9741.62,Tunai,Selesai,2025,6,13
40073,2025-12-26 00:02:32.344620,P4286,PHILIPS ESSENTIAL 8W,DETERGEN,PT MULIATAMA,3,25200,24000.0,75600,3600.0,72000.0,Tunai,Selesai,2025,12,26
40074,2025-08-25 00:02:32.347513,M3360,MASTER KIDS STY GEL 50G SOFT SPRMN,MINYAK RAMBUT,PT ANUGRAH PERK,10,4600,4150.0,46000,4500.0,41500.0,Tunai,Selesai,2025,8,25
40075,2025-11-27 00:02:32.350435,P0578,PEPSODENT COMPLETE CARE 65GR,PASTA & S-GIGI,PRINTIS PRIBADI,10,6000,5675.0,60000,3250.0,56750.0,Tunai,Selesai,2025,11,27
40076,2025-08-13 00:02:32.353331,H1131,HAPPY JUS APEL BERRY 200ML,MINUMAN,PT SINAR SOSRO,7,1800,1583.33,12600,1516.6900000000005,11083.31,QRIS,Selesai,2025,8,13
40077,2026-04-30 00:02:32.356139,P3280,PEDIASURE COMPLETE 900GR MADU,SUSU,PT.YAFINDO  MIT,2,229200,226802.41,458400,4795.179999999993,453604.82,Tunai,Selesai,2026,4,30
40078,2026-02-22 00:02:32.358971,M4457,MY BABY SOAP 100ML FRESH,PERMEN,"TEMPO, PT",1,5900,5545.0,5900,355.0,5545.0,Tunai,Selesai,2026,2,22
40079,2025-08-28 00:02:32.361866,P3279,PEDIASURE COMPL 400G MADU,SUSU,PT.YAFINDO  MIT,1,106000,104868.0,106000,1132.0,104868.0,Transfer,Selesai,2025,8,28
40080,2025-10-19 00:02:32.364780,P4267,PG BTL RP4-ASTORTED 1PCS,PRODUCT BAYI,SRIJAYA RAYA PE,10,14900,14202.0,149000,6980.0,142020.0,Tunai,Selesai,2025,10,19
40081,2025-09-04 00:02:32.367956,M4505,MR.JUSSIE MILKY GRAPE 110ML,KECAP & SAUCE,SERAYA MAKMUR P,6,1000,868.75,6000,787.5,5212.5,Transfer,Selesai,2025,9,4
40082,2026-02-12 00:02:32.370834,K2149,KG MALKIST SAYUR 145G,BISKUIT,PT.SUMBER SARI,7,4900,4600.0,34300,2100.0,32200.0,Tunai,Selesai,2026,2,12
40083,2025-06-12 00:02:32.373573,J0207,JB MILK BATH 500ML,SABUN & SAMPHOO,MESTIKA BATAM S,9,33000,31350.0,297000,14850.0,282150.0,QRIS,Selesai,2025,6,12
40084,2026-01-20 00:02:32.376305,M0683,MATAHARI SARDINES 155G,MAKANAN KALENG,JAYA PUTRA SAWA,1,3500,0.48,3500,3499.52,0.48,Tunai,Selesai,2026,1,20
40085,2026-01-01 00:02:32.379065,R1731,RICHOCO AHH CKLT 20SX10G,PERMEN,COLAMAS INDAH S,1,8500,8000.0,8500,500.0,8000.0,Tunai,Selesai,2026,1,1
40086,2026-04-12 00:02:32.381799,M1016,MILI BRAISED PEANUT 170G,MAKANAN KALENG,SRIJAYA RAYA PE,5,4500,0.5,22500,22497.5,2.5,Transfer,Proses,2026,4,12
40087,2026-04-24 00:02:32.384851,A2283,ASW CAPPUCINO 220G,BISKUIT,PT.YAFINDO  MIT,7,4200,3913.43,29400,2005.9900000000011,27394.01,Tunai,Selesai,2026,4,24
40088,2025-11-06 00:02:32.387856,V0958,VINY AI DUO,SUSU,VS PERSADA,7,4000,3000.0,28000,7000.0,21000.0,Tunai,Selesai,2025,11,6
40089,2026-02-18 00:02:32.390646,F1371,FOXS PASSION MINT 180G KLG,SNACK,PD BINTANG BARU,2,13600,12450.75,27200,2298.5,24901.5,Tunai,Selesai,2026,2,18
40090,2025-11-10 00:02:32.393451,D0259,DEE-DEE SHP 250ML GRAPE REFF,PRODUCT BAYI,PT.MULTIBOGA AR,1,8300,7900.0,8300,400.0,7900.0,QRIS,Selesai,2025,11,10
40091,2025-12-16 00:02:32.396224,M0931,LAGIE METRO 75G PEANUT,COKELAT,a,4,2000,1660.0,8000,1360.0,6640.0,Tunai,Selesai,2025,12,16
40092,2025-09-05 00:02:32.398996,V1071,VASELINE ME SPOTS FACE WASH 50GR,KOSMETIK,COLAMAS INDAH S,5,10900,10300.0,54500,3000.0,51500.0,Transfer,Selesai,2025,9,5
40093,2026-02-22 00:02:32.402186,C1572,"CURCUMA PLUS 60ML (JPS,HERO)",OBATAN,GOLDEN MITRA AN,6,8800,8000.0,52800,4800.0,48000.0,QRIS,Selesai,2026,2,22
40094,2025-10-30 00:02:32.404941,G2702,GAGA SARDEN SAUCE CHILI 155G,KECAP & SAUCE,COLAMAS INDAH S,10,4200,3800.0,42000,4000.0,38000.0,Tunai,Selesai,2025,10,30
40095,2025-07-14 00:02:32.407844,P4777,PEPSODENT COMPLETE CLEAN SOFT,MINUMAN,PRIMA RINTIS SE,2,4200,3655.0,8400,1090.0,7310.0,Transfer,Selesai,2025,7,14
40096,2026-01-04 00:02:32.410607,R1620,REJOICE SHP 400ML A.HAIR FALL,SABUN & SAMPHOO,"SUMBER SARI,CV",1,22000,21400.0,22000,600.0,21400.0,Tunai,Selesai,2026,1,4
40097,2026-05-22 00:02:32.413418,R1911,RELAXA CRY,KOSMETIK,PRIMA RINTIS SE,9,4000,3636.37,36000,3272.670000000001,32727.329999999998,QRIS,Selesai,2026,5,22
40098,2025-08-18 00:02:32.416257,G2697,GOLBEAN CHOCOLATE 80G,BUMBU,SRIJAYA RAYA PE,9,5600,5333.33,50400,2400.0300000000007,47999.97,Tunai,Selesai,2025,8,18
40099,2025-12-22 00:02:32.419183,L2383,LAXING FEM 150ML,PARFUM,GOLDEN MITRA AN,1,2900,2500.0,2900,400.0,2500.0,Tunai,Selesai,2025,12,22
40100,2026-01-18 00:02:32.421904,O0739,O-BABY L20,SABUN & SAMPHOO,a,8,28400,27500.0,227200,7200.0,220000.0,Tunai,Proses,2026,1,18
40101,2025-09-07 00:02:32.424594,S7276,SARIMI 2 GRG AYAM KCP 126G,MINUMAN,INDOMARCO,10,2300,2016.66,23000,2833.399999999999,20166.600000000002,Tunai,Selesai,2025,9,7
40102,2025-11-29 00:02:32.427446,C3796,CHUI HIANG SATAY BROAD BEANS 180G,TEH & KOPI,CV.JAYA RAYA,8,8200,0.95,65600,65592.4,7.6,Transfer,Selesai,2025,11,29
40103,2025-06-04 00:02:32.430237,G0742,GLASS-C 410ML REF UNGU,DETERGEN,PT MULTIBOGA  A,9,3900,3575.0,35100,2925.0,32175.0,Tunai,Selesai,2025,6,4
40104,2026-05-05 00:02:32.432961,M0219,M/M SNACK 70G BBQ,SNACK,SRIJAYA RAYA PE,5,3600,0.5,18000,17997.5,2.5,Tunai,Selesai,2026,5,5
40105,2025-12-30 00:02:32.436117,M4512,MAYBELLINE PWD SAND BEIGE 05,KOSMETIK,"BINTANG LIMA, P",3,28500,26250.0,85500,6750.0,78750.0,Transfer,Selesai,2025,12,30
40106,2026-01-28 00:02:32.438912,S5180,SHE TALC PWD 40GR CUTE,KOSMETIK,"SUMBER SARI,CV",10,3200,2948.0,32000,2520.0,29480.0,Transfer,Selesai,2026,1,28
40107,2025-10-09 00:02:32.441648,I1066,INDOMIE GRG CAKALANG 5SX82G,TANDAS,STARTMARA PRATA,9,7600,7312.5,68400,2587.5,65812.5,Tunai,Selesai,2025,10,9
40108,2026-02-11 00:02:32.444364,M4311,MONOPOLI,SNACK,RUPAT KARYA  SE,2,17000,13000.0,34000,8000.0,26000.0,Tunai,Selesai,2026,2,11
40109,2025-07-29 00:02:32.447227,B3268,BENDERA YES FRUITY 90ML ORANGE,MINUMAN,"HANSEL DNP, PT",9,1500,1198.0,13500,2718.0,10782.0,Tunai,Selesai,2025,7,29
40110,2026-03-21 00:02:32.450149,L2326,LIFEBUOY H.WASH 180ML GREEN,DETERGEN,PRIMA RINTIS SE,10,8200,7700.0,82000,5000.0,77000.0,Tunai,Selesai,2026,3,21
40111,2025-08-15 00:02:32.453084,G1128,GULONG STEWED 397G PORK CHOP,MAKANAN KALENG,PT PRIMA NIAGA,8,31600,4.16,252800,252766.72,33.28,Tunai,Selesai,2025,8,15
40112,2025-12-10 00:02:32.455855,S1662,SDM KUNYIT ASAM 5SX25GR BOX,MINUMAN,LESTARI MANDIRI,4,6900,6250.0,27600,2600.0,25000.0,QRIS,Selesai,2025,12,10
40113,2026-01-18 00:02:32.458658,B0035,B&B KIDS PASTA GIGI 50G GRAPE,PASTA & S-GIGI,PT ANUGRAH PERK,5,4600,4150.0,23000,2250.0,20750.0,Tunai,Selesai,2026,1,18
40114,2025-12-11 00:02:32.461420,P0831,PIL TUNTAS  12S BOX (HANSEL),OBATAN,"BINTANG LIMA, P",5,4000,3685.0,20000,1575.0,18425.0,Tunai,Selesai,2025,12,11
40115,2025-07-20 00:02:32.464177,O0566,OKKY JELLY DRINK 195G APEL,MINUMAN,a,9,1000,779.16,9000,1987.5600000000004,7012.44,Tunai,Selesai,2025,7,20
40116,2025-12-08 00:02:32.467155,P4242,PONDS WHITE BEAUTY LFF 100G,DETERGEN,PRINTIS PRIBADI,1,17300,16400.0,17300,900.0,16400.0,Transfer,Selesai,2025,12,8
40117,2026-02-18 00:02:32.470116,M4521,MILKUAT CKLT 95ML,OBATAN,SRIJAYA RAYA PE,8,1900,1675.0,15200,1800.0,13400.0,Tunai,Selesai,2026,2,18
40118,2026-03-30 00:02:32.472902,C0754,CB THICK WIPES 55S GC,PRODUCT BAYI,MITRA MANDIRI T,1,13300,12584.83,13300,715.1700000000001,12584.83,Transfer,Selesai,2026,3,30
40119,2025-07-29 00:02:32.475644,R1781,RIHJO EYE SHADOW  NO 8096,KOSMETIK,vincent,10,22500,15000.0,225000,75000.0,150000.0,Tunai,Selesai,2025,7,29
40120,2026-03-26 00:02:32.478663,H1309,HARPIC 500ML ROSE,DETERGEN,PT.YAFINDO  MIT,6,11200,10524.0,67200,4056.0,63144.0,Transfer,Selesai,2026,3,26
40121,2026-04-24 00:02:32.481424,T1313,TEH CAP BOTOL 50G HIJAU,TEH & KOPI,LESTARI MANDIRI,7,19000,18000.0,133000,7000.0,126000.0,QRIS,Selesai,2026,4,24
40122,2025-06-08 00:02:32.484318,G2378,GSN PURE UNBLOCK FOAM,KOSMETIK,"BINTANG LIMA, P",3,16200,15290.0,48600,2730.0,45870.0,QRIS,Selesai,2025,6,8
40123,2025-06-19 00:02:32.487266,D2398,DETTEL AQUA 250ML REF,MENTEGA,a,6,14200,13350.0,85200,5100.0,80100.0,Transfer,Selesai,2025,6,19
40124,2025-07-09 00:02:32.490026,C3765,CITRA LASTING PURITY 200ML,KOSMETIK,PRIMA RINTIS SE,8,12000,11440.0,96000,4480.0,91520.0,Tunai,Selesai,2025,7,9
40125,2026-03-06 00:02:32.492747,C4201,CHA CHA MILK CHOCO 45G,TEPUNG,"SUMBER SARI,CV",9,4700,4246.0,42300,4086.0,38214.0,Tunai,Selesai,2026,3,6
40126,2025-11-25 00:02:32.495471,N1543,NATUR KACANG KORO KUPAS,BISKUIT,NATURAL ALTOVIR,5,4000,3750.0,20000,1250.0,18750.0,Tunai,Selesai,2025,11,25
40127,2025-10-27 00:02:32.498839,H1126,HAPPYDENT WHITE BLISTER 15PC,PERMEN,PT MULTIBOGA  A,7,35000,33000.0,245000,14000.0,231000.0,Tunai,Selesai,2025,10,27
40128,2025-10-22 00:02:32.502095,E1620,EQ SPESIAL L10,PRODUCT BAYI,PT KARYA CITRA,4,14800,14066.0,59200,2936.0,56264.0,Tunai,Selesai,2025,10,22
40129,2026-05-08 00:02:32.504910,M4133,MUNCHYS GIGA BITE CKLT 65G,BISKUIT,SRIJAYA RAYA PE,4,7400,6700.0,29600,2800.0,26800.0,Tunai,Selesai,2026,5,8
40130,2026-04-06 00:02:32.507791,S7004,"SPRITE 1,5LT ZERO",MINUMAN,COCA COLA DISTR,6,13000,12329.16,78000,4025.040000000001,73974.95999999999,Tunai,Selesai,2026,4,6
40131,2025-09-10 00:02:32.510564,R1142,RESIK-V 50ML MAWAR,SABUN & SAMPHOO,AKP[ANUGRAH KAR,3,3500,3150.0,10500,1050.0,9450.0,Tunai,Selesai,2025,9,10
40132,2025-11-03 00:02:32.513303,P4781,PASEO SMART 200S,MIE,PT SELATINDO BA,2,8600,8052.62,17200,1094.7600000000002,16105.24,Tunai,Selesai,2025,11,3
40133,2025-10-20 00:02:32.516210,M1507,MORISCA SELAI 150G CUP PEANUT,SLAI/JAM,COLAMAS INDAH S,4,6400,5900.0,25600,2000.0,23600.0,Transfer,Selesai,2025,10,20
40134,2025-08-06 00:02:32.519223,D1871,DRYPLUS BABY DIAPERS M28,PAMPERS,"INDOSINMA JAYA,",10,31900,30400.0,319000,15000.0,304000.0,Tunai,Selesai,2025,8,6
40135,2026-02-04 00:02:32.521999,B4155,BENDERA 123 300GR VANILA,SUSU,"HANSEL DNP, PT",7,20400,19904.54,142800,3468.219999999994,139331.78,Tunai,Selesai,2026,2,4
40136,2025-10-09 00:02:32.524712,F1316,FRISKIES ADULT GOURMEAT 500G,MINUMAN,PD BINTANG BARU,1,20600,19580.0,20600,1020.0,19580.0,Transfer,Selesai,2025,10,9
40137,2026-02-21 00:02:32.527622,G1277,GLADE SPA SCENT 250ML SPA FRESH,PARFUM,PT. SUKSES JAYA,4,12900,12250.0,51600,2600.0,49000.0,Transfer,Selesai,2026,2,21
40138,2025-08-19 00:02:32.530382,G2116,GOODY NDC PUDD 3SX80G STRAW,MANISAN,"INDOSINMA JAYA,",4,5900,5606.0,23600,1176.0,22424.0,QRIS,Selesai,2025,8,19
40139,2025-11-11 00:02:32.533103,S7231,S.AYU BDK PDT SAWO,KOSMETIK,"SUMBER SARI,CV",6,14500,13818.0,87000,4092.0,82908.0,QRIS,Selesai,2025,11,11
40140,2025-07-14 00:02:32.536231,T0516,TONIKUM BAYER 100ML,OBATAN,"BINTANG LIMA, P",9,10900,10400.0,98100,4500.0,93600.0,Tunai,Selesai,2025,7,14
40141,2025-11-12 00:02:32.539046,B4603,BOTAN MACKEREL TOMAT 155G,BISKUIT,SKS,4,7600,7224.0,30400,1504.0,28896.0,Tunai,Proses,2025,11,12
40142,2025-07-12 00:02:32.541768,S1439,SIGI FORMULA TRENDY HELM (S),PASTA & S-GIGI,PT ANUGRAH PERK,10,2600,2100.0,26000,5000.0,21000.0,Transfer,Proses,2025,7,12
40143,2025-10-15 00:02:32.544503,M1233,BUKU FOLIO 200LB MRG,STATIONERY,GAJAH MADA,6,20500,18750.0,123000,10500.0,112500.0,Tunai,Selesai,2025,10,15
40144,2025-07-13 00:02:32.547341,C4112,CARING FW DAC 01,DETERGEN,"SUMBER SARI,CV",1,24200,22908.0,24200,1292.0,22908.0,Tunai,Selesai,2025,7,13
40145,2026-04-04 00:02:32.550161,G2567,GRETAL BOX FM 181820,STATIONERY,"HANSEL DNP, PT",1,17200,16400.0,17200,800.0,16400.0,Tunai,Selesai,2026,4,4
40146,2025-06-20 00:02:32.553026,M4636,MAITRI CUP MUSHROOM,ROKOK,CV.WAHANA TIRTA,6,4700,4250.0,28200,2700.0,25500.0,Transfer,Selesai,2025,6,20
40147,2025-06-05 00:02:32.556396,S5322,SWEETY FIT PANTZ XL-5,PAMPERS,"HANSEL DNP, PT",1,9900,9369.59,9900,530.4099999999999,9369.59,Tunai,Selesai,2025,6,5
40148,2026-01-14 00:02:32.560087,S7400,STELLA FINESSE 20G JASMINE,SNACK,NATURAL ALTOVIR,4,4600,4158.0,18400,1768.0,16632.0,Transfer,Selesai,2026,1,14
40149,2026-04-01 00:02:32.563917,K2782,KOTEX DRICOMF 8S M.WING,PEMBALUT WANITA,ERA,4,6700,5318.0,26800,5528.0,21272.0,Transfer,Selesai,2026,4,1
40150,2026-03-15 00:02:32.567377,D2486,DETTOL BW RE-ENERGIZE 250ML REF,SUSU,PT.SUKSES DINAM,7,13000,12338.0,91000,4634.0,86366.0,Tunai,Selesai,2026,3,15
40151,2026-03-03 00:02:32.570225,P3430,PANTENE COND 100ML SM&SILKY,SABUN & SAMPHOO,"SUMBER SARI,CV",10,7400,7000.0,74000,4000.0,70000.0,Tunai,Selesai,2026,3,3
40152,2025-12-19 00:02:32.573111,G2517,GILLETE BLUE 2 PLUS,PERMEN,PT.MULTIBOGA AR,4,4300,3600.0,17200,2800.0,14400.0,Transfer,Selesai,2025,12,19
40153,2026-02-27 00:02:32.575851,L2413,LONDON MARIE 85G,SUSU,"HANSEL DNP, PT",7,3000,2400.0,21000,4200.0,16800.0,Tunai,Proses,2026,2,27
40154,2026-01-30 00:02:32.578637,P4778,PANTENE HAIR FALL 80ML,PAMPERS,"SUMBER SARI,CV",2,7600,7175.0,15200,850.0,14350.0,QRIS,Proses,2026,1,30
40155,2026-02-22 00:02:32.581624,E1615,ENC HBL 200ML PASSION,KOSMETIK,PT KARYA CITRA,5,18900,18039.0,94500,4305.0,90195.0,Tunai,Selesai,2026,2,22
40156,2025-11-24 00:02:32.584493,D0113,DANCOW 3+ 800G MADU,SUSU,PD BINTANG BARU,4,69300,68611.0,277200,2756.0,274444.0,Tunai,Selesai,2025,11,24
40157,2026-04-17 00:02:32.587346,C4180,CHOCO COIN CKLT 56G,COKELAT,"INDOSINMA JAYA,",8,7900,7500.0,63200,3200.0,60000.0,QRIS,Proses,2026,4,17
40158,2026-05-24 00:02:32.590099,F0561,FUNGIDERM 10GR,OBATAN,PT MARGA NUSANT,3,17000,16131.0,51000,2607.0,48393.0,Tunai,Selesai,2026,5,24
40159,2025-09-25 00:02:32.592813,M4448,MAMY POKO PANTS STR M30,SYRUP,PRIMA RINTIS SE,6,43600,42300.0,261600,7800.0,253800.0,Transfer,Selesai,2025,9,25
40160,2025-07-21 00:02:32.595511,A0614,ANLENE ACTIFIT 250G PLAIN,SUSU,STARTMARA PRATA,5,27100,26800.0,135500,1500.0,134000.0,Tunai,Selesai,2025,7,21
40161,2026-04-27 00:02:32.598514,O0826,"OLAY NATURAL WHITE 50,ML",SUSU,"SUMBER SARI,CV",3,18400,17473.0,55200,2781.0,52419.0,QRIS,Selesai,2026,4,27
40162,2025-07-09 00:02:32.601383,M4519,MAIZENAKU 300G,BEER,PT.YAFINDO  MIT,4,8800,8350.0,35200,1800.0,33400.0,Tunai,Proses,2025,7,9
40163,2025-10-27 00:02:32.604138,Y0086,YEOS 250ML BOX TEH CRISAN,MINUMAN,COLAMAS INDAH S,9,2200,1886.0,19800,2826.0,16974.0,Transfer,Selesai,2025,10,27
40164,2025-11-19 00:02:32.606840,J1038,JAHE WANGI BESAR 20S,MINUMAN,"BINTANG LIMA, P",1,21000,19950.0,21000,1050.0,19950.0,Tunai,Selesai,2025,11,19
40165,2026-02-26 00:02:32.609694,C3701,COUNTERPAIN COOL 30ML,OBATAN,"BINTANG LIMA, P",9,26600,24500.0,239400,18900.0,220500.0,Transfer,Selesai,2026,2,26
